benchmark,benchmark_version,cpu_clock_freq,cpu_cores,cpu_litho,cpu_make,cpu_score,cpu_sku,cpu_socket,cpu_tdp,date,gpu,gpu_avg_clock_freq,gpu_avg_memclock_freq,gpu_avg_temp,gpu_clock_freq,gpu_count,gpu_driver_status,gpu_driver_version,gpu_memclock_freq,gpu_score,gpu_vendor,gpu_vram,os,ram,ram_clock_freq,score
Time Spy,1.2,5002,8,14 nm,Intel,12512,Intel Core i9-9900K Processor,FCLGA1151,95,September 20 2020,NVIDIA GeForce RTX 3080,1955,1313,39,2115,1,Approved ,27.21.14.5638,1313,19162,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),16384,4400,17747
Time Spy,1.2,5101,10,14 nm,Intel,13403,Intel Core i9-10900KF Processor,FCLGA1200,125,September 19 2020,NVIDIA GeForce RTX 3080,2002,1275,46,2115,1,Approved ,27.21.14.5616,1275,18822,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),16384,3600,17745
Time Spy,1.2,4641,16,7 nm,AMD,13493,AMD Ryzen 9 3950X,AM4,105,September 29 2020,NVIDIA GeForce RTX 3080,1997,1281,58,2130,1,Approved ,27.21.14.5655,1282,18789,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3592,17744
Time Spy,1.2,5203,10,14 nm,Intel,13926,Intel Core i9-10900K Processor,FCLGA1200,125,September 25 2020,NVIDIA GeForce RTX 3080,1903,1241,66,2055,1,Approved ,27.21.14.5638,1250,18645,Colorful,10240,64-bit Windows 10 (10.0.19041),16384,4500,17743
Time Spy,1.2,5100,10,14 nm,Intel,13348,Intel Core i9-10900KF Processor,FCLGA1200,125,September 19 2020,NVIDIA GeForce RTX 3080,1988,1260,46,2115,1,Approved ,27.21.14.5616,1269,18837,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),16384,3598,17742
Time Spy,1.2,5203,10,14 nm,Intel,14574,Intel Core i9-10900KF Processor,FCLGA1200,125,September 26 2020,NVIDIA GeForce RTX 3080,1880,1257,69,2025,1,Approved ,27.21.14.5638,1288,18448,NVidia Corporation,10240,64-bit Windows 10 (10.0.19042),32768,4000,17740
Time Spy,1.2,5099,10,14 nm,Intel,13810,Intel Core i9-10900K Processor,FCLGA1200,125,September 26 2020,NVIDIA GeForce RTX 3080,1998,1194,65,2160,1,Approved ,27.21.14.5638,1194,18677,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.18362),32768,3198,17739
Time Spy,1.2,5002,10,14 nm,Intel,13398,Intel Core i9-10850K Processor,FCLGA1200,95,September 19 2020,NVIDIA GeForce RTX 3080,1970,1288,55,2100,1,Approved ,27.21.14.5638,1288,18811,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),16384,GB,17736
Time Spy,1.2,4441,16,7 nm,AMD,14026,AMD Ryzen 9 3950X,AM4,105,September 28 2020,NVIDIA GeForce RTX 3080,1947,1228,56,2040,1,Approved ,27.21.14.5638,1238,18605,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17736
Time Spy,1.2,5203,10,14 nm,Intel,14372,Intel Core i9-10900K Processor,FCLGA1200,125,September 28 2020,NVIDIA GeForce RTX 3080,1909,1242,56,2040,1,Approved ,27.21.14.5638,1251,18501,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.18363),32768,3998,17736
Time Spy,1.2,5297,10,14 nm,Intel,14474,Intel Core i9-10900K Processor,FCLGA1200,125,September 29 2020,NVIDIA GeForce RTX 3080,2018,1179,61,2085,1,Approved ,27.21.14.5655,1188,18467,Colorful,10240,64-bit Windows 10 (10.0.18363),131072,3600,17733
Time Spy,1.2,4522,16,7 nm,AMD,14867,AMD Ryzen 9 3950X,AM4,105,September 20 2020,NVIDIA GeForce RTX 3080,1950,1303,75,2070,1,Approved ,27.21.14.5638,1313,18357,NVidia Corporation,10240,64-bit Windows 10 (10.0.18362),32768,3816,17732
Time Spy,1.2,4418,16,7 nm,AMD,14252,AMD Ryzen 9 3950X,AM4,105,September 25 2020,NVIDIA GeForce RTX 3080,1904,1211,63,2055,1,Approved ,27.21.14.5638,1238,18524,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3392,17726
Time Spy,1.2,4499,16,7 nm,AMD,15038,AMD Ryzen 9 3950X,AM4,105,September 25 2020,NVIDIA GeForce RTX 3080,1918,1288,64,2040,1,Approved ,27.21.14.5638,1288,18304,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),32768,3798,17726
Time Spy,1.2,4393,16,7 nm,AMD,13821,AMD Ryzen 9 3950X,AM4,105,September 28 2020,NVIDIA GeForce RTX 3080,1936,1220,53,2040,1,Approved ,27.21.14.5638,1238,18657,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17726
Time Spy,1.2,4491,16,7 nm,AMD,13524,AMD Ryzen 9 3950X,AM4,105,September 24 2020,NVIDIA GeForce RTX 3080,1951,1253,55,2070,1,Approved ,27.21.14.5638,1263,18754,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17725
Time Spy,1.0,5103,10,14 nm,Intel,15051,Intel Core i9-10900K Processor,FCLGA1200,125,September 19 2020,NVIDIA GeForce RTX 3080,1849,1265,71,1965,1,Approved ,27.21.14.5638,1294,18298,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3598,17724
Time Spy,1.2,5203,10,14 nm,Intel,14323,Intel Core i9-10900K Processor,FCLGA1200,125,September 25 2020,NVIDIA GeForce RTX 3080,1895,1250,66,2025,1,Approved ,27.21.14.5638,1250,18500,Colorful,10240,64-bit Windows 10 (10.0.19041),16384,4500,17724
Time Spy,1.2,4801,10,14 nm,Intel,13453,Intel Core i9-10900F Processor,FCLGA1200,65,September 29 2020,NVIDIA GeForce RTX 3080,1984,1288,61,2130,1,Approved ,27.21.14.5655,1288,18776,Colorful,10240,64-bit Windows 10 (10.0.19041),32768,3600,17724
Time Spy,1.2,5203,8,14 nm,Intel,12361,Intel Core i7-10700K Processor,FCLGA1200,125,September 29 2020,NVIDIA GeForce RTX 3080,2027,1256,45,2160,1,Approved ,27.21.14.5655,1257,19194,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),16384,4198,17724
Time Spy,1.2,5002,10,14 nm,Intel,14054,Intel Core i9-10900K Processor,FCLGA1200,125,September 20 2020,NVIDIA GeForce RTX 3080,1879,1223,62,2010,1,Approved ,27.21.14.5638,1250,18577,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3198,17721
Time Spy,1.2,5203,10,14 nm,Intel,15880,Intel Core i9-10900K Processor,FCLGA1200,125,September 27 2020,NVIDIA GeForce RTX 3080,1886,1254,60,2070,1,Approved ,27.21.14.5638,1254,18091,Gainward GmbH,10240,64-bit Windows 10 (10.0.17763),32768,4398,17720
Time Spy,1.2,4991,8,14 nm,Intel,12807,Intel Core i9-9900KS Processor,FCLGA1151,127,September 24 2020,NVIDIA GeForce RTX 3080,1956,1313,50,2100,1,Approved ,27.21.14.5638,1313,19005,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),16384,ADATA,17718
Time Spy,1.2,4902,8,14 nm,Intel,12883,Intel Core i7-10700K Processor,FCLGA1200,125,September 29 2020,NVIDIA GeForce RTX 3080,1955,1313,68,2070,1,Approved ,27.21.14.5655,1313,18976,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),16384,4198,17718
Time Spy,1.2,4591,16,7 nm,AMD,13818,AMD Ryzen 9 3950X,AM4,105,September 22 2020,NVIDIA GeForce RTX 3080,1948,1288,58,2055,1,Approved ,27.21.14.5638,1288,18642,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3792,17714
Time Spy,1.2,4393,16,7 nm,AMD,13996,AMD Ryzen 9 3950X,AM4,105,September 27 2020,NVIDIA GeForce RTX 3080,1962,1225,61,2055,1,Approved ,27.21.14.5638,1225,18584,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17713
Time Spy,1.2,5026,18,14 nm,Intel,15986,Intel Core i9-10980XE Extreme Edition Processor,LGA2066,165,September 24 2020,NVIDIA GeForce RTX 3080,1875,1253,55,2070,1,Approved ,27.21.14.5638,1263,18057,Palit Microsystems Ltd.,10240,64-bit Windows 10 (10.0.19041),32768,4000,17712
Time Spy,1.2,5191,8,14 nm,Intel,13157,Intel Core i9-9900KS Processor,FCLGA1151,127,September 24 2020,NVIDIA GeForce RTX 3080,1934,1312,50,2055,1,Approved ,27.21.14.5638,1313,18864,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),16384,4386,17711
Time Spy,1.2,5002,10,14 nm,Intel,14938,Intel Core i9-10900K Processor,FCLGA1200,125,September 18 2020,NVIDIA GeForce RTX 3080,1897,1188,57,2025,1,Approved ,27.21.14.5638,1188,18308,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.18363),16384,4400,17708
Time Spy,1.2,4666,16,7 nm,AMD,13694,AMD Ryzen 9 3950X,AM4,105,September 29 2020,NVIDIA GeForce RTX 3080,1993,1262,55,2115,1,Approved ,27.21.14.5655,1263,18674,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3592,17708
Time Spy,1.2,4624,16,7 nm,AMD,15054,AMD Ryzen 9 3950X,AM4,105,September 29 2020,NVIDIA GeForce RTX 3080,1937,1162,51,2115,1,Approved ,27.21.14.5655,1188,18275,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32718,3732,17706
Time Spy,1.2,5002,10,14 nm,Intel,14037,Intel Core i9-10900K Processor,FCLGA1200,125,September 20 2020,NVIDIA GeForce RTX 3080,1880,1212,59,2010,1,Approved ,27.21.14.5638,1250,18560,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3198,17704
Time Spy,1.2,5002,10,14 nm,Intel,13874,Intel Core i9-10900K Processor,FCLGA1200,125,September 21 2020,NVIDIA GeForce RTX 3080,1907,1232,58,2025,1,Approved ,27.21.14.5638,1250,18611,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3200,17704
Time Spy,1.2,5308,10,14 nm,Intel,15146,Intel Core i9-10900K Processor,FCLGA1200,125,September 22 2020,NVIDIA GeForce RTX 3080,1903,1250,56,1995,1,Approved ,27.21.14.5638,1250,18246,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),16384,4404,17702
Time Spy,1.2,4574,16,7 nm,AMD,14065,AMD Ryzen 9 3950X,AM4,105,September 27 2020,NVIDIA GeForce RTX 3080,1947,1188,50,2010,1,Approved ,27.21.14.5638,1188,18548,NVidia Corporation,10240,64-bit Windows 10 (10.0.19041),32768,3598,17701
Time Spy,1.2,4991,8,14 nm,Intel,12734,Intel Core i9-9900KS Processor,FCLGA1151,127,September 28 2020,NVIDIA GeForce RTX 3080,1978,1303,50,2130,1,Approved ,27.21.14.5655,1313,19009,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),16384,4388,17700
Time Spy,1.2,5203,10,14 nm,Intel,14571,Intel Core i9-10900K Processor,FCLGA1200,125,September 24 2020,NVIDIA GeForce RTX 3080,1890,1153,53,1995,1,Approved ,27.21.14.5638,1188,18397,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.18363),32768,4000,17699
Time Spy,1.2,5203,10,14 nm,Intel,15044,Intel Core i9-10900KF Processor,FCLGA1200,125,September 25 2020,NVIDIA GeForce RTX 3080,1875,1186,70,2010,1,Approved ,27.21.14.5638,1213,18269,NVidia Corporation,10240,64-bit Windows 10 (10.0.19042),32768,4000,17699
Time Spy,1.2,5191,8,14 nm,Intel,13264,Intel Core i9-9900KS Processor,FCLGA1151,127,September 28 2020,NVIDIA GeForce RTX 3080,1961,1224,51,2100,1,Approved ,27.21.14.5655,1225,18809,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),16384,4390,17699
Time Spy,1.2,5303,10,14 nm,Intel,16528,Intel Core i9-10900K Processor,FCLGA1200,125,September 29 2020,NVIDIA GeForce RTX 3080,1947,1270,57,2100,1,Approved ,27.21.14.5655,1299,17924,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,4532,17699
Time Spy,1.2,4393,16,7 nm,AMD,13864,AMD Ryzen 9 3950X,AM4,105,September 27 2020,NVIDIA GeForce RTX 3080,1947,1255,62,2070,1,Approved ,27.21.14.5638,1264,18607,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17698
Time Spy,1.2,4541,16,7 nm,AMD,13521,AMD Ryzen 9 3950X,AM4,105,September 24 2020,NVIDIA GeForce RTX 3080,1963,1261,55,2070,1,Approved ,27.21.14.5638,1263,18717,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17696
Time Spy,1.0,5104,10,14 nm,Intel,15181,Intel Core i9-10900K Processor,FCLGA1200,125,September 18 2020,NVIDIA GeForce RTX 3080,1885,1313,53,1935,1,Approved ,27.21.14.5638,1313,18227,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3598,17694
Time Spy,1.2,4492,16,7 nm,AMD,15003,AMD Ryzen 9 3950X,AM4,105,September 19 2020,NVIDIA GeForce RTX 3080,1948,1250,76,2040,1,Approved ,27.21.14.5638,1250,18273,NVidia Corporation,10240,64-bit Windows 10 (10.0.18362),32768,3818,17694
Time Spy,1.2,5002,10,14 nm,Intel,14320,Intel Core i9-10900K Processor,FCLGA1200,125,September 21 2020,NVIDIA GeForce RTX 3080,1868,1241,65,2010,1,Approved ,27.21.14.5638,1250,18462,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3200,17694
Time Spy,1.2,4341,12,7 nm,AMD,13468,AMD Ryzen 9 3900X,AM4,105,September 28 2020,NVIDIA GeForce RTX 3080,1953,1325,66,2100,1,Approved ,27.21.14.5655,1325,18731,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3724,17693
Time Spy,1.2,4401,16,7 nm,AMD,15807,AMD Ryzen 9 3950X,AM4,105,September 29 2020,NVIDIA GeForce RTX 3080,1902,1221,65,2010,1,Approved ,27.21.14.5655,1221,18073,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3598,17692
Time Spy,1.2,4699,16,7 nm,AMD,15063,AMD Ryzen 9 3950X,AM4,105,September 28 2020,NVIDIA GeForce RTX 3080,1924,1170,53,2055,1,Approved ,27.21.14.5638,1188,18253,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32718,3732,17691
Time Spy,1.2,5297,10,14 nm,Intel,14005,Intel Core i9-10900KF Processor,FCLGA1200,125,September 26 2020,NVIDIA GeForce RTX 3080,1927,1263,60,2070,1,Approved ,27.21.14.5638,1263,18552,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),32768,3200,17690
Time Spy,1.2,4570,16,7 nm,AMD,14705,AMD Ryzen 9 3950X,AM4,105,September 20 2020,NVIDIA GeForce RTX 3080,1939,1312,75,2055,1,Approved ,27.21.14.5638,1313,18347,NVidia Corporation,10240,64-bit Windows 10 (10.0.18362),32768,3818,17689
Time Spy,1.2,4990,8,14 nm,Intel,12807,Intel Core i9-9900KS Processor,FCLGA1151,127,September 24 2020,NVIDIA GeForce RTX 3080,1944,1310,50,2085,1,Approved ,27.21.14.5638,1313,18965,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),16384,4390,17689
Time Spy,1.2,4566,16,7 nm,AMD,13616,AMD Ryzen 9 3950X,AM4,105,September 24 2020,NVIDIA GeForce RTX 3080,1951,1241,54,2070,1,Approved ,27.21.14.5638,1250,18673,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17687
Time Spy,1.2,4541,16,7 nm,AMD,13537,AMD Ryzen 9 3950X,AM4,105,September 24 2020,NVIDIA GeForce RTX 3080,1938,1232,55,2070,1,Approved ,27.21.14.5638,1250,18698,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17686
Time Spy,1.2,5203,10,14 nm,Intel,14580,Intel Core i9-10900K Processor,FCLGA1200,125,September 20 2020,NVIDIA GeForce RTX 3080,1893,1188,66,1995,1,Approved ,27.21.14.5638,1188,18376,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),32768,3598,17685
Time Spy,1.2,4516,16,7 nm,AMD,13542,AMD Ryzen 9 3950X,AM4,105,September 24 2020,NVIDIA GeForce RTX 3080,1958,1263,54,2085,1,Approved ,27.21.14.5638,1263,18694,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17684
Time Spy,1.2,5101,10,14 nm,Intel,14904,Intel Core i9-10850K Processor,FCLGA1200,95,September 29 2020,NVIDIA GeForce RTX 3080,1923,1223,59,2070,1,Approved ,27.21.14.5638,1250,18286,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3598,17684
Time Spy,1.2,5001,10,14 nm,Intel,14032,Intel Core i9-10900K Processor,FCLGA1200,125,September 24 2020,NVIDIA GeForce RTX 3080,1871,1223,61,2010,1,Approved ,27.21.14.5638,1250,18531,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3200,17680
Time Spy,1.2,4900,10,14 nm,Intel,13468,Intel Core i9-10900F Processor,FCLGA1200,65,September 29 2020,NVIDIA GeForce RTX 3080,1973,1313,62,2115,1,Approved ,27.21.14.5655,1313,18713,Colorful,10240,64-bit Windows 10 (10.0.19041),32768,3600,17680
Time Spy,1.2,4516,16,7 nm,AMD,13580,AMD Ryzen 9 3950X,AM4,105,September 24 2020,NVIDIA GeForce RTX 3080,1938,1251,54,2085,1,Approved ,27.21.14.5638,1263,18672,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17677
Time Spy,1.2,4208,16,7 nm,AMD,15817,AMD Ryzen 9 3950X,AM4,105,September 25 2020,NVIDIA GeForce RTX 3080,1920,1188,52,2100,1,Approved ,27.21.14.5638,1188,18051,Palit Microsystems Ltd.,10240,64-bit Windows 10 (10.0.19041),32768,3738,17676
Time Spy,1.2,4208,16,7 nm,AMD,15852,AMD Ryzen 9 3950X,AM4,105,September 23 2020,NVIDIA GeForce RTX 3080,1862,1188,63,2055,1,Approved ,27.21.14.5638,1188,18041,Palit Microsystems Ltd.,10240,64-bit Windows 10 (10.0.19041),32768,3740,17674
Time Spy,1.2,4566,16,7 nm,AMD,13443,AMD Ryzen 9 3950X,AM4,105,September 24 2020,NVIDIA GeForce RTX 3080,1952,1260,54,2055,1,Approved ,27.21.14.5638,1269,18713,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17673
Time Spy,1.2,5103,10,14 nm,Intel,15703,Intel Core i9-10900K Processor,FCLGA1200,125,September 29 2020,NVIDIA GeForce RTX 3080,1866,1179,64,1950,1,Approved ,27.21.14.5638,1188,18074,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,4100,17673
Time Spy,1.2,5002,10,14 nm,Intel,13983,Intel Core i9-10900K Processor,FCLGA1200,125,September 21 2020,NVIDIA GeForce RTX 3080,1900,1241,63,2010,1,Approved ,27.21.14.5638,1250,18535,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3200,17672
Time Spy,1.2,5002,10,14 nm,Intel,14015,Intel Core i9-10900K Processor,FCLGA1200,125,September 24 2020,NVIDIA GeForce RTX 3080,1897,1244,63,2010,1,Approved ,27.21.14.5638,1263,18525,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3198,17671
Time Spy,1.2,4298,12,7 nm,AMD,13286,AMD Ryzen 9 3900X,AM4,105,September 28 2020,NVIDIA GeForce RTX 3080,N/A,N/A,N/A,1490,1,Approved ,27.21.14.5638,1191,18765,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3598,17671
Time Spy,1.2,4391,16,7 nm,AMD,13915,AMD Ryzen 9 3950X,AM4,105,September 27 2020,NVIDIA GeForce RTX 3080,1930,1228,56,2025,1,Approved ,27.21.14.5638,1238,18554,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17670
Time Spy,1.2,4298,12,7 nm,AMD,13239,AMD Ryzen 9 3900X,AM4,105,September 28 2020,NVIDIA GeForce RTX 3080,N/A,N/A,N/A,1490,1,Approved ,27.21.14.5638,1188,18779,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3598,17669
Time Spy,1.2,5191,8,14 nm,Intel,13152,Intel Core i9-9900KS Processor,FCLGA1151,127,September 28 2020,NVIDIA GeForce RTX 3080,1920,1293,51,2070,1,Approved ,27.21.14.5655,1313,18810,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),16384,4388,17669
Time Spy,1.2,5203,10,14 nm,Intel,14292,Intel Core i9-10900K Processor,FCLGA1200,125,September 25 2020,NVIDIA GeForce RTX 3080,1866,1254,67,1995,1,Approved ,27.21.14.5638,1275,18437,Colorful,10240,64-bit Windows 10 (10.0.19041),16384,4500,17668
Time Spy,1.2,4393,16,7 nm,AMD,13877,AMD Ryzen 9 3950X,AM4,105,September 27 2020,NVIDIA GeForce RTX 3080,1938,1264,62,2040,1,Approved ,27.21.14.5638,1264,18563,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17668
Time Spy,1.0,5203,8,14 nm,Intel,12241,Intel Core i9-9900K Processor,FCLGA1151,95,September 18 2020,NVIDIA GeForce RTX 3080,1980,1247,48,2145,1,Approved ,27.21.14.5638,1266,19167,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.18363),16384,3998,17667
Time Spy,1.2,5101,10,14 nm,Intel,13390,Intel Core i9-10900KF Processor,FCLGA1200,125,September 19 2020,NVIDIA GeForce RTX 3080,1947,1235,46,2100,1,Approved ,27.21.14.5616,1263,18723,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),16384,3600,17667
Time Spy,1.2,4468,16,7 nm,AMD,14021,AMD Ryzen 9 3950X,AM4,105,September 29 2020,NVIDIA GeForce RTX 3080,1924,1217,58,2055,1,Approved ,27.21.14.5655,1238,18518,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17667
Time Spy,1.2,5103,10,14 nm,Intel,14010,Intel Core i9-10900K Processor,FCLGA1200,125,September 18 2020,NVIDIA GeForce RTX 3080,2014,1238,51,2130,1,Approved ,27.21.14.5638,1238,18520,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),16384,4000,17666
Time Spy,1.2,4542,16,7 nm,AMD,13435,AMD Ryzen 9 3950X,AM4,105,September 23 2020,NVIDIA GeForce RTX 3080,1941,1253,55,2055,1,Approved ,27.21.14.5638,1263,18706,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17666
Time Spy,1.0,5103,10,14 nm,Intel,15108,Intel Core i9-10900K Processor,FCLGA1200,125,September 18 2020,NVIDIA GeForce RTX 3080,1920,1313,52,1980,1,Approved ,27.21.14.5638,1313,18210,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3600,17665
Time Spy,1.2,4491,16,7 nm,AMD,13438,AMD Ryzen 9 3950X,AM4,105,September 24 2020,NVIDIA GeForce RTX 3080,1940,1253,56,2070,1,Approved ,27.21.14.5638,1263,18704,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17665
Time Spy,1.0,5203,8,14 nm,Intel,12164,Intel Core i9-9900K Processor,FCLGA1151,95,September 18 2020,NVIDIA GeForce RTX 3080,1979,1267,47,2160,1,Approved ,27.21.14.5638,1267,19197,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.18363),16384,3996,17664
Time Spy,1.2,5103,10,14 nm,Intel,14363,Intel Core i9-10900K Processor,FCLGA1200,125,September 29 2020,NVIDIA GeForce RTX 3080,1936,1188,67,2025,1,Approved ,27.21.14.5655,1188,18411,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.18362),32768,3200,17664
Time Spy,1.2,5002,10,14 nm,Intel,14266,Intel Core i9-10850K Processor,FCLGA1200,95,September 21 2020,NVIDIA GeForce RTX 3080,1914,1179,64,2010,1,Approved ,27.21.14.5638,1188,18437,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),16384,4000,17662
Time Spy,1.2,4208,16,7 nm,AMD,15720,AMD Ryzen 9 3950X,AM4,105,September 25 2020,NVIDIA GeForce RTX 3080,1897,1188,52,2085,1,Approved ,27.21.14.5638,1188,18055,Palit Microsystems Ltd.,10240,64-bit Windows 10 (10.0.19041),32768,3740,17661
Time Spy,1.2,4301,12,7 nm,AMD,13007,AMD Ryzen 9 3900X,AM4,105,September 28 2020,NVIDIA GeForce RTX 3080,1994,1313,54,2100,1,Approved ,27.21.14.5655,1313,18848,NVidia Corporation,10240,64-bit Windows 10 (10.0.19041),32768,3732,17658
Time Spy,1.2,4466,16,7 nm,AMD,14087,AMD Ryzen 9 3950X,AM4,105,September 29 2020,NVIDIA GeForce RTX 3080,1956,1195,61,2055,1,Approved ,27.21.14.5655,1213,18485,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3178,17658
Time Spy,1.2,4516,16,7 nm,AMD,13532,AMD Ryzen 9 3950X,AM4,105,September 23 2020,NVIDIA GeForce RTX 3080,1957,1263,56,2070,1,Approved ,27.21.14.5638,1263,18662,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17657
Time Spy,1.2,4441,16,7 nm,AMD,14070,AMD Ryzen 9 3950X,AM4,105,September 25 2020,NVIDIA GeForce RTX 3080,1938,1256,66,2025,1,Approved ,27.21.14.5638,1257,18489,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17657
Time Spy,1.2,4443,16,7 nm,AMD,14381,AMD Ryzen 9 3950X,AM4,105,September 29 2020,NVIDIA GeForce RTX 3080,1939,1250,63,2070,1,Approved ,27.21.14.5655,1250,18397,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3392,17657
Time Spy,1.2,4441,16,7 nm,AMD,14427,AMD Ryzen 9 3950X,AM4,105,September 29 2020,NVIDIA GeForce RTX 3080,1937,1241,56,2055,1,Approved ,27.21.14.5655,1250,18383,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3392,17656
Time Spy,1.2,5101,10,14 nm,Intel,13383,Intel Core i9-10900KF Processor,FCLGA1200,125,September 19 2020,NVIDIA GeForce RTX 3080,1975,1241,47,2085,1,Approved ,27.21.14.5616,1250,18703,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),16384,3600,17650
