benchmark,benchmark_version,cmbnd,cmbnd_t,cpu_clock_freq,cpu_cores,cpu_litho,cpu_make,cpu_score,cpu_sku,cpu_socket,cpu_t,cpu_test,cpu_tdp,date,gpu,gpu_avg_clock_freq,gpu_avg_memclock_freq,gpu_avg_temp,gpu_clock_freq,gpu_count,gpu_driver_status,gpu_driver_version,gpu_memclock_freq,gpu_score,gpu_vendor,gpu_vram,gt1,gt2,os,ram,ram_clock_freq,score,storage,user
Fire Strike,1.1,10853,50.48,5002,10,14,Intel,26473,Core i9-10900K Processor,FCLGA1200,84.04,84.04,125,September 29 2020,NVIDIA GeForce RTX 3080,2059,1275,48,2130,1,Approved ,27.21.14.5655,1275,46456,"Asustek Computer, Inc.",10240,232.62,178.48,64-bit Windows 10 (10.0.19041),16384,4500,32232,256 GB SAMSUNG MZVLB256HBHQ-00000,Show and Prove
Fire Strike,1.1,11732,54.57,5004,8,14,Intel,25518,Core i9-9900K Processor,FCLGA1151,81.01,81.01,95,September 25 2020,NVIDIA GeForce RTX 3080,2017,1188,55,2085,1,Approved ,27.21.14.5638,1188,45102,EVGA Corporation,10240,225.23,173.64,64-bit Windows 10 (10.0.18363),16384,4200,32225,512 GB Samsung SSD 970 PRO 512GB,dlqlaldl
Fire Strike,1.1,10309,47.95,5002,10,14,Intel,30666,Core i9-10900K Processor,FCLGA1200,97.35,97.35,125,September 29 2020,NVIDIA GeForce RTX 3080,2034,1250,52,2100,1,Approved ,27.21.14.5655,1250,45614,"Asustek Computer, Inc.",10240,226.13,176.6,64-bit Windows 10 (10.0.19041),16384,4500,32222,256 GB SAMSUNG MZVLB256HBHQ-00000,Show and Prove
Fire Strike,1.1,10139,47.16,5002,10,14,Intel,29960,Core i9-10900KF Processor,FCLGA1200,95.11,95.11,125,September 28 2020,NVIDIA GeForce RTX 3080,2046,1363,44,2115,1,Approved ,27.21.14.5655,1363,46391,"Micro-Star International Co ., Ltd.",10240,231.22,178.87,64-bit Windows 10 (10.0.19041),16384,4400,32220,"1,024 GB ADATA SX8200PNP",TOWA ERIO
Fire Strike,1.1,10936,50.87,5101,10,14,Intel,30019,Core i9-10900K Processor,FCLGA1200,95.3,95.3,125,September 29 2020,NVIDIA GeForce RTX 3080,2010,1238,54,2055,1,Approved ,27.21.14.5655,1238,44384,Gainward GmbH,10240,222.14,170.58,64-bit Windows 10 (10.0.19041),16384,4400,32217,"1,000 GB WDS100T2X0C-00L350",Poring-2
Fire Strike,1.1,11851,55.12,5004,8,14,Intel,26009,Core i9-9900K Processor,FCLGA1151,82.57,82.57,95,September 19 2020,NVIDIA GeForce RTX 3080,1967,1188,62,2055,1,Approved ,27.21.14.5638,1188,44552,NVidia Corporation,10240,222.78,171.35,64-bit Windows 10 (10.0.19041),16384,4302,32216,960 GB Force MP510,SseuBaek
Fire Strike,1.1,10597,49.29,5002,10,14,Intel,30687,Core i9-10900K Processor,FCLGA1200,97.42,97.42,125,September 28 2020,NVIDIA GeForce RTX 3080,1991,1263,58,2040,1,Approved ,27.21.14.5655,1263,44866,"Asustek Computer, Inc.",10240,223.26,173.21,64-bit Windows 10 (10.0.19041),16384,4500,32215,256 GB SAMSUNG MZVLB256HBHQ-00000,Show and Prove
Fire Strike,1.1,11618,54.04,4991,8,14,Intel,25393,Core i9-9900KS Processor,FCLGA1151,80.62,80.62,127,September 25 2020,NVIDIA GeForce RTX 3080,2025,1313,56,2070,1,Approved ,27.21.14.5638,1313,45373,"Asustek Computer, Inc.",10240,222.02,177.5,64-bit Windows 10 (10.0.19041),16384,ADATA,32212,"1,024 GB ADATA SX8200PNP",osnet0
Fire Strike,1.1,12094,56.25,5103,8,14,Intel,25625,Core i9-9900K Processor,FCLGA1151,81.35,81.35,95,September 21 2020,NVIDIA GeForce RTX 3080,1956,1188,62,1995,1,Approved ,27.21.14.5638,1188,44309,"Giga-Byte Technology Co., Ltd.",10240,220.85,170.84,64-bit Windows 10 (10.0.19041),16384,4266,32207,500 GB WDS500G3X0C-00SJG0,haudoncho
Fire Strike,1.1,12105,56.31,5002,8,14,Intel,26207,Core i7-10700K Processor,FCLGA1200,83.2,83.2,125,September 28 2020,NVIDIA GeForce RTX 3080,2079,1338,54,2130,1,Approved ,27.21.14.5655,1338,43922,EVGA Corporation,10240,226.14,165.26,64-bit Windows 10 (10.0.18363),16384,4400,32195,"1,024 GB XPG GAMMIX S11 Pro",bgm_37
Fire Strike,1.1,10130,47.12,5002,10,14,Intel,30518,Core i9-10900KF Processor,FCLGA1200,96.88,96.88,125,September 21 2020,NVIDIA GeForce RTX 3080,2063,1288,42,2130,1,Approved ,27.21.14.5638,1288,46085,"Micro-Star International Co ., Ltd.",10240,229.65,177.71,64-bit Windows 10 (10.0.19041),16384,4398,32194,"1,024 GB ADATA SX8200PNP",TOWA ERIO
Fire Strike,1.1,11252,52.34,5027,14,14,Intel,33308,Core i9-10940X X-series Processor,LGA2066,105.74,105.74,165,September 29 2020,NVIDIA GeForce RTX 3080,2014,1269,55,2055,1,Approved ,27.21.14.5655,1269,42439,"Asustek Computer, Inc.",10240,205.21,167.62,64-bit Windows 10 (10.0.19041),32768,3602,32192,512 GB Samsung SSD 970 PRO 512GB,N/A
Fire Strike,1.1,12780,59.44,4399,8,7,AMD,26235,Ryzen 7 3800X,AM4,83.29,83.29,105,September 29 2020,NVIDIA GeForce RTX 3080,1943,1250,53,1965,1,Approved ,27.21.14.5655,1250,42799,"Asustek Computer, Inc.",10240,215.34,163.83,64-bit Windows 10 (10.0.19041),16384,3798,32189,512 GB NVMe SAMSUNG MZVLB512 SCSI Disk Device,풍뎅이
Fire Strike,1.1,11018,51.25,5002,10,14,Intel,30894,Core i9-10900K Processor,FCLGA1200,98.08,98.08,125,September 28 2020,NVIDIA GeForce RTX 3080,1942,1188,57,1980,1,Approved ,27.21.14.5655,1188,43763,"Asustek Computer, Inc.",10240,218.1,168.75,64-bit Windows 10 (10.0.19041),16384,4496,32186,256 GB SAMSUNG MZVLB256HBHQ-00000,Show and Prove
Fire Strike,1.1,10786,50.17,5004,8,14,Intel,26451,Core i7-10700K Processor,FCLGA1200,83.97,83.97,125,September 30 2020,NVIDIA GeForce RTX 3080,2062,1313,54,2145,1,Approved ,27.21.14.5655,1313,46504,NVidia Corporation,10240,231.99,179.18,64-bit Windows 10 (10.0.19041),16384,3998,32185,256 GB Samsung SSD 860 PRO 256GB,wutang_shaolin
Fire Strike,1.1,11606,53.98,5002,8,14,Intel,26711,Core i7-10700K Processor,FCLGA1200,84.8,84.8,125,September 25 2020,NVIDIA GeForce RTX 3080,1959,1175,63,2055,1,Approved ,27.21.14.5638,1188,44527,NVidia Corporation,10240,222.62,171.27,64-bit Windows 10 (10.0.19041),16384,3998,32179,"1,000 GB CT1000MX500SSD1",Digi-3
Fire Strike,1.1,11574,53.83,5002,8,14,Intel,26967,Core i9-9900K Processor,FCLGA1151,85.61,85.61,95,September 19 2020,NVIDIA GeForce RTX 3080,1965,1187,61,2055,1,Approved ,27.21.14.5638,1188,44444,NVidia Corporation,10240,221.9,171.13,64-bit Windows 10 (10.0.19041),16384,4300,32177,960 GB Force MP510,SseuBaek
Fire Strike,1.1,10888,50.64,5001,10,14,Intel,29432,Core i9-10900K Processor,FCLGA1200,93.44,93.44,125,September 28 2020,NVIDIA GeForce RTX 3080,1997,1250,55,2100,1,Approved ,27.21.14.5655,1250,44649,"Micro-Star International Co ., Ltd.",10240,221.02,173.07,64-bit Windows 10 (10.0.19041),32768,3998,32176,"2,048 GB Samsung SSD 960 PRO 2TB",erikham
Fire Strike,1.1,11052,51.41,5001,8,14,Intel,26454,Core i7-10700KF Processor,FCLGA1200,83.98,83.98,125,September 24 2020,NVIDIA GeForce RTX 3080,N/A,N/A,N/A,1525,1,Approved ,27.21.14.5638,1250,45824,"Asustek Computer, Inc.",10240,230.01,175.72,64-bit Windows 10 (10.0.19041),16384,4300,32169,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",Nasso
Fire Strike,1.1,12050,56.05,5103,8,14,Intel,25748,Core i9-9900K Processor,FCLGA1151,81.74,81.74,95,September 19 2020,NVIDIA GeForce RTX 3080,1954,1188,63,1995,1,Approved ,27.21.14.5638,1188,44212,"Giga-Byte Technology Co., Ltd.",10240,221.52,169.77,64-bit Windows 10 (10.0.19041),16384,4266,32166,500 GB WDS500G3X0C-00SJG0,haudoncho
Fire Strike,1.1,10644,49.51,5002,10,14,Intel,30313,Core i9-10900K Processor,FCLGA1200,96.23,96.23,125,September 25 2020,NVIDIA GeForce RTX 3080,1988,1313,55,2055,1,Approved ,27.21.14.5638,1313,44788,ZOTAC,10240,222.35,173.21,64-bit Windows 10 (10.0.19041),16384,4500,32165,256 GB SAMSUNG MZVLB256HBHQ-00000,Show and Prove
Fire Strike,1.1,11568,53.81,4904,8,14,Intel,25676,Core i7-10700K Processor,FCLGA1200,81.51,81.51,125,September 26 2020,NVIDIA GeForce RTX 3080,2015,1213,55,2025,1,Approved ,27.21.14.5638,1213,45172,"Asustek Computer, Inc.",10240,228.24,172.36,64-bit Windows 10 (10.0.18363),16384,4000,32164,"1,024 GB HP SSD EX920 1TB",Jamesbound
Fire Strike,1.1,11534,53.65,5002,8,14,Intel,26410,Core i9-9900K Processor,FCLGA1151,83.84,83.84,95,September 29 2020,NVIDIA GeForce RTX 3080,2009,1250,48,2100,1,Approved ,27.21.14.5655,1250,44801,"Micro-Star International Co ., Ltd.",10240,222.44,173.25,64-bit Windows 10 (10.0.19041),16384,3998,32164,500 GB Samsung SSD 850 EVO 500GB,jincosmos
Fire Strike,1.1,14367,66.82,4566,16,7,AMD,31725,Ryzen 9 3950X,AM4,100.72,100.72,105,September 20 2020,NVIDIA GeForce RTX 3080,1993,1188,59,2040,1,Approved ,27.21.14.5638,1188,38649,"Asustek Computer, Inc.",10240,179.86,157.68,64-bit Windows 10 (10.0.18363),32768,3192,32160,500 GB WDS500G3XHC-00SJG0,Stander
Fire Strike,1.1,11062,51.45,5002,8,14,Intel,26801,Core i7-10700K Processor,FCLGA1200,85.08,85.08,125,September 30 2020,NVIDIA GeForce RTX 3080,2080,1335,42,2145,1,Approved ,27.21.14.5655,1335,45571,EVGA Corporation,10240,226.5,176.09,64-bit Windows 10 (10.0.18363),16384,4398,32159,"1,024 GB XPG GAMMIX S11 Pro",bgm_37
Fire Strike,1.1,11344,52.76,4201,12,7,AMD,29536,Ryzen 9 3900X,AM4,93.77,93.77,105,September 22 2020,NVIDIA GeForce RTX 3080,2033,1338,51,2070,1,Approved ,27.21.14.5638,1338,43587,"Asustek Computer, Inc.",10240,217.58,167.86,64-bit Windows 10 (10.0.19041),16384,3798,32153,500 GB Samsung SSD 970 EVO Plus 500GB,artdeer
Fire Strike,1.1,10764,50.07,5300,10,14,Intel,30150,Core i9-10900K Processor,FCLGA1200,95.71,95.71,125,September 29 2020,NVIDIA GeForce RTX 3080,1988,1299,61,2085,1,Approved ,27.21.14.5655,1313,44549,Gainward GmbH,10240,223.0,171.19,64-bit Windows 10 (10.0.19041),16384,GB,32153,"1,000 GB WDS100T2X0C-00L350",Poring-2
Fire Strike,1.1,11736,54.59,5203,8,14,Intel,27081,Core i7-10700K Processor,FCLGA1200,85.97,85.97,125,September 19 2020,NVIDIA GeForce RTX 3080,1927,1237,51,1995,1,Approved ,27.21.14.5638,1250,44007,"Asustek Computer, Inc.",10240,219.34,169.67,64-bit Windows 10 (10.0.18362),16384,4000,32151,256 GB INTEL SSDPEKKW256G8,sgreeN
Fire Strike,1.1,10503,48.86,5002,10,14,Intel,30126,Core i9-10900K Processor,FCLGA1200,95.64,95.64,125,September 18 2020,NVIDIA GeForce RTX 3080,2022,1188,60,2055,1,Approved ,27.21.14.5638,1188,45172,"Micro-Star International Co ., Ltd.",10240,226.22,173.53,64-bit Windows 10 (10.0.19041),16384,3998,32150,"1,024 GB Samsung SSD 970 PRO 1TB",눈쟁이
Fire Strike,1.1,11702,54.43,5002,8,14,Intel,25274,Core i9-9900K Processor,FCLGA1151,80.24,80.24,95,September 20 2020,NVIDIA GeForce RTX 3080,1980,1250,62,2025,1,Approved ,27.21.14.5638,1250,45104,"Giga-Byte Technology Co., Ltd.",10240,225.44,173.53,64-bit Windows 10 (10.0.19041),16384,4262,32145,500 GB WDS500G3X0C-00SJG0,haudoncho
Fire Strike,1.1,11534,53.65,5002,8,14,Intel,25592,Core i7-10700KF Processor,FCLGA1200,81.24,81.24,125,September 29 2020,NVIDIA GeForce RTX 3080,2003,1250,52,2100,1,Approved ,27.21.14.5655,1250,45218,"Micro-Star International Co ., Ltd.",10240,225.19,174.46,64-bit Windows 10 (10.0.19041),32768,3998,32136,"2,048 GB Samsung SSD 960 PRO 2TB",erikham
Fire Strike,1.1,11648,54.18,5002,8,14,Intel,26653,Core i7-10700K Processor,FCLGA1200,84.62,84.62,125,September 24 2020,NVIDIA GeForce RTX 3080,1983,1188,51,2010,1,Approved ,27.21.14.5638,1188,44364,"Micro-Star International Co ., Ltd.",10240,223.14,169.86,64-bit Windows 10 (10.0.19041),32768,4200,32135,"1,000 GB SHGP31-1000GM-2",isg0704
Fire Strike,1.1,14066,65.42,4701,16,7,AMD,32203,Ryzen 9 3950X,AM4,102.23,102.23,105,September 23 2020,NVIDIA GeForce RTX 3080,1975,1188,55,2010,1,Approved ,27.21.14.5638,1188,38755,"Asustek Computer, Inc.",10240,180.04,158.36,64-bit Windows 10 (10.0.19041),65536,3598,32134,"2,000 GB GIGABYTE GP-ASM2NE6200TTTD",sbg2005
Fire Strike,1.1,10472,48.71,5002,10,14,Intel,29293,Core i9-10900K Processor,FCLGA1200,92.99,92.99,125,September 26 2020,NVIDIA GeForce RTX 3080,2005,1313,52,2070,1,Approved ,27.21.14.5638,1313,45593,"Asustek Computer, Inc.",10240,227.26,175.78,64-bit Windows 10 (10.0.19041),16384,4498,32133,256 GB SAMSUNG MZVLB256HBHQ-00000,Show and Prove
Fire Strike,1.1,14245,66.26,4001,16,7,AMD,31249,Ryzen 9 3950X,AM4,99.21,99.21,105,September 24 2020,NVIDIA GeForce RTX 3080,1873,1188,74,1935,1,Approved ,27.21.14.5638,1188,38855,ZOTAC,10240,189.85,152.17,64-bit Windows 10 (10.0.18363),65536,3198,32130,500 GB Samsung SSD 970 EVO Plus 500GB,Toyosatomimino Miko
Fire Strike,1.1,11527,53.62,5203,8,14,Intel,25834,Core i9-9900K Processor,FCLGA1151,82.01,82.01,95,September 25 2020,NVIDIA GeForce RTX 3080,2005,1263,51,2025,1,Approved ,27.21.14.5638,1263,45069,"Micro-Star International Co ., Ltd.",10240,225.71,173.13,64-bit Windows 10 (10.0.18363),32768,3200,32130,256 GB OCZ-VERTEX4,ANDREW
Fire Strike,1.1,10176,47.33,5002,10,14,Intel,30405,Core i9-10900KF Processor,FCLGA1200,96.53,96.53,125,September 19 2020,NVIDIA GeForce RTX 3080,2034,1288,45,2100,1,Approved ,27.21.14.5638,1288,45821,"Micro-Star International Co ., Ltd.",10240,227.89,176.96,64-bit Windows 10 (10.0.19041),16384,4400,32124,"1,024 GB ADATA SX8200PNP",TOWA ERIO
Fire Strike,1.1,9892,46.01,5103,10,14,Intel,30425,Core i9-10850K Processor,FCLGA1200,96.59,96.59,95,September 17 2020,NVIDIA GeForce RTX 3080,2063,1288,52,2115,1,Approved ,27.21.14.5616,1288,46610,NVidia Corporation,10240,233.62,178.94,64-bit Windows 10 (10.0.19041),32768,3732,32123,"2,048 GB Viper M.2 VPN100",N/A
Fire Strike,1.1,12200,56.75,5002,8,14,Intel,26349,Core i7-10700K Processor,FCLGA1200,83.65,83.65,125,September 29 2020,NVIDIA GeForce RTX 3080,1903,1213,68,1950,1,Approved ,27.21.14.5655,1213,43500,ZOTAC,10240,218.22,166.89,64-bit Windows 10 (10.0.19041),16384,4398,32122,512 GB SAMSUNG MZVLB512HAJQ-00000,Abcefz
Fire Strike,1.1,11382,52.94,5002,10,14,Intel,29999,Core i9-10900K Processor,FCLGA1200,95.24,95.24,125,September 24 2020,NVIDIA GeForce RTX 3080,1951,1188,68,2040,1,Approved ,27.21.14.5638,1188,43237,"Micro-Star International Co ., Ltd.",10240,212.61,168.48,64-bit Windows 10 (10.0.19041),16384,Plus,32121,500 GB Samsung SSD 970 EVO Plus 500GB,봉봉
Fire Strike,1.1,13746,63.94,4548,16,7,AMD,30420,Ryzen 9 3950X,AM4,96.57,96.57,105,September 19 2020,NVIDIA GeForce RTX 3080,1960,1188,67,2025,1,Approved ,27.21.14.5638,1188,39625,Palit Microsystems Ltd.,10240,192.17,156.13,64-bit Windows 10 (10.0.18362),32768,3598,32119,"1,000 GB WDS100T3X0C-00SJG0",maier98-2
Fire Strike,1.1,11332,52.71,5000,8,14,Intel,26214,Core i7-10700KF Processor,FCLGA1200,83.22,83.22,125,September 26 2020,NVIDIA GeForce RTX 3080,N/A,N/A,N/A,1495,1,Approved ,27.21.14.5638,1250,45206,"Asustek Computer, Inc.",10240,227.56,172.98,64-bit Windows 10 (10.0.19041),16384,4296,32115,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",Nasso
Fire Strike,1.1,10051,46.75,5002,10,14,Intel,30712,Core i9-10900KF Processor,FCLGA1200,97.5,97.5,125,September 21 2020,NVIDIA GeForce RTX 3080,2047,1288,42,2130,1,Approved ,27.21.14.5638,1288,45995,"Micro-Star International Co ., Ltd.",10240,228.92,177.54,64-bit Windows 10 (10.0.19041),16384,4398,32113,"1,024 GB ADATA SX8200PNP",TOWA ERIO
Fire Strike,1.1,11805,54.91,5002,8,14,Intel,26661,Core i9-9900KF Processor,FCLGA1151,84.64,84.64,95,September 26 2020,NVIDIA GeForce RTX 3080,1939,1250,60,2010,1,Approved ,27.21.14.5638,1250,44003,ZOTAC,10240,219.56,169.51,64-bit Windows 10 (10.0.19041),16384,4000,32111,500 GB Samsung SSD 970 EVO Plus 500GB,@ SPIKE @
Fire Strike,1.1,11455,53.28,5002,8,14,Intel,25828,Core i9-9900K Processor,FCLGA1151,81.99,81.99,95,September 30 2020,NVIDIA GeForce RTX 3080,2014,1282,51,2085,1,Approved ,27.21.14.5655,1282,45164,"Micro-Star International Co ., Ltd.",10240,224.67,174.39,64-bit Windows 10 (10.0.19041),16384,4002,32109,500 GB Samsung SSD 850 EVO 500GB,jincosmos
Fire Strike,1.1,10581,49.22,5002,10,14,Intel,30267,Core i9-10900K Processor,FCLGA1200,96.09,96.09,125,September 19 2020,NVIDIA GeForce RTX 3080,2006,1313,62,2085,1,Approved ,27.21.14.5638,1313,44801,"Asustek Computer, Inc.",10240,222.27,173.35,64-bit Windows 10 (10.0.19041),32768,3598,32105,500 GB Seagate FireCuda 520 SSD ZP500GM30002,Changsan
Fire Strike,1.1,11250,52.33,5001,10,14,Intel,30442,Core i9-10900K Processor,FCLGA1200,96.64,96.64,125,September 24 2020,NVIDIA GeForce RTX 3080,1942,1188,69,2025,1,Approved ,27.21.14.5638,1188,43239,"Micro-Star International Co ., Ltd.",10240,213.52,167.93,64-bit Windows 10 (10.0.19041),16384,Plus,32090,500 GB Samsung SSD 970 EVO Plus 500GB,봉봉
Fire Strike,1.1,11472,53.36,5002,8,14,Intel,26327,Core i7-10700K Processor,FCLGA1200,83.58,83.58,125,September 25 2020,NVIDIA GeForce RTX 3080,1975,1263,62,2055,1,Approved ,27.21.14.5638,1263,44769,NVidia Corporation,10240,223.94,172.14,64-bit Windows 10 (10.0.19041),16384,3998,32085,"1,000 GB CT1000MX500SSD1",Digi-3
Fire Strike,1.1,10953,50.95,5000,8,14,Intel,26591,Core i7-10700KF Processor,FCLGA1200,84.42,84.42,125,September 26 2020,NVIDIA GeForce RTX 3080,N/A,N/A,N/A,1530,1,Approved ,27.21.14.5638,1250,45744,"Asustek Computer, Inc.",10240,229.15,175.69,64-bit Windows 10 (10.0.19041),16384,4300,32085,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",Nasso
Fire Strike,1.1,12246,56.96,5002,8,14,Intel,26429,Core i7-10700K Processor,FCLGA1200,83.9,83.9,125,September 28 2020,NVIDIA GeForce RTX 3080,1891,1188,69,1950,1,Approved ,27.21.14.5638,1188,43289,ZOTAC,10240,217.02,166.16,64-bit Windows 10 (10.0.19041),16384,4000,32085,"1,000 GB CT1000MX500SSD1",Digi-3
Fire Strike,1.1,11645,54.16,5002,8,14,Intel,26220,Core i9-9900K Processor,FCLGA1151,83.24,83.24,95,September 28 2020,NVIDIA GeForce RTX 3080,1996,1238,49,2070,1,Approved ,27.21.14.5655,1238,44481,"Micro-Star International Co ., Ltd.",10240,221.65,171.53,64-bit Windows 10 (10.0.19041),16384,3998,32082,500 GB Samsung SSD 850 EVO 500GB,jincosmos
Fire Strike,1.1,12132,56.43,5002,8,14,Intel,26540,Core i7-10700K Processor,FCLGA1200,84.25,84.25,125,September 29 2020,NVIDIA GeForce RTX 3080,1900,1188,63,1935,1,Approved ,27.21.14.5655,1188,43406,ZOTAC,10240,218.04,166.35,64-bit Windows 10 (10.0.19041),16384,4398,32078,512 GB SAMSUNG MZVLB512HAJQ-00000,Abcefz
Fire Strike,1.1,11789,54.84,5103,8,14,Intel,25830,Core i9-9900K Processor,FCLGA1151,82.0,82.0,95,September 18 2020,NVIDIA GeForce RTX 3080,1954,1263,64,2010,1,Approved ,27.21.14.5638,1263,44405,"Giga-Byte Technology Co., Ltd.",10240,221.74,170.96,64-bit Windows 10 (10.0.19041),16384,4266,32072,500 GB WDS500G3X0C-00SJG0,haudoncho
Fire Strike,1.1,11836,55.05,5103,8,14,Intel,26528,Core i7-10700K Processor,FCLGA1200,84.22,84.22,125,September 22 2020,NVIDIA GeForce RTX 3080,2057,1313,64,2115,1,Approved ,27.21.14.5638,1313,43910,"Micro-Star International Co ., Ltd.",10240,218.83,169.32,64-bit Windows 10 (10.0.19041),16384,3198,32068,250 GB Samsung SSD 850 EVO 250GB,Taubenstein
Fire Strike,1.1,12002,55.82,5103,8,14,Intel,25449,Core i9-9900K Processor,FCLGA1151,80.79,80.79,95,September 21 2020,NVIDIA GeForce RTX 3080,1961,1188,63,2010,1,Approved ,27.21.14.5638,1188,44226,"Giga-Byte Technology Co., Ltd.",10240,221.04,170.16,64-bit Windows 10 (10.0.19041),16384,4266,32067,500 GB WDS500G3X0C-00SJG0,haudoncho
Fire Strike,1.1,11148,51.85,5001,8,14,Intel,26515,Core i7-10700KF Processor,FCLGA1200,84.18,84.18,125,September 24 2020,NVIDIA GeForce RTX 3080,N/A,N/A,N/A,1490,1,Approved ,27.21.14.5638,1206,45293,"Asustek Computer, Inc.",10240,227.75,173.45,64-bit Windows 10 (10.0.19041),16384,4300,32065,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",Nasso
Fire Strike,1.1,12099,56.28,5002,8,14,Intel,26105,Core i7-10700K Processor,FCLGA1200,82.87,82.87,125,September 24 2020,NVIDIA GeForce RTX 3080,1901,1188,58,1920,1,Approved ,27.21.14.5638,1188,43649,"Asustek Computer, Inc.",10240,219.56,167.11,64-bit Windows 10 (10.0.19041),16384,4496,32057,"1,000 GB WDS100T3X0C-00SJG0",su9439
Fire Strike,1.1,10548,49.06,5002,8,14,Intel,26357,Core i7-10700K Processor,FCLGA1200,83.68,83.68,125,September 29 2020,NVIDIA GeForce RTX 3080,2085,1332,47,2130,1,Approved ,27.21.14.5655,1332,46807,EVGA Corporation,10240,233.35,180.44,64-bit Windows 10 (10.0.18363),16384,4398,32056,"1,024 GB XPG GAMMIX S11 Pro",bgm_37
Fire Strike,1.1,11857,55.15,5004,8,14,Intel,26470,Core i9-9900KS Processor,FCLGA1151,84.03,84.03,127,September 24 2020,NVIDIA GeForce RTX 3080,1911,1188,55,1965,1,Approved ,27.21.14.5638,1188,43865,NVidia Corporation,10240,219.36,168.69,64-bit Windows 10 (10.0.19041),32768,4132,32052,512 GB Samsung SSD 970 PRO 512GB,songkb_2000
Fire Strike,1.1,11204,52.11,4802,8,14,Intel,24510,Core i9-9900K Processor,FCLGA1151,77.81,77.81,95,September 19 2020,NVIDIA GeForce RTX 3080,2067,1300,37,2145,1,Approved ,27.21.14.5638,1300,46428,"Asustek Computer, Inc.",10240,231.93,178.7,64-bit Windows 10 (10.0.19041),16384,4300,32051,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",Lynnfield_
Fire Strike,1.1,11692,54.38,5004,8,14,Intel,26538,Core i7-10700K Processor,FCLGA1200,84.25,84.25,125,September 24 2020,NVIDIA GeForce RTX 3080,1933,1175,51,2010,1,Approved ,27.21.14.5638,1188,44129,NVidia Corporation,10240,219.17,170.62,64-bit Windows 10 (10.0.19041),16384,4000,32050,"1,000 GB CT1000MX500SSD1",Digi-3
Fire Strike,1.1,10951,50.94,5004,8,14,Intel,26541,Core i7-10700K Processor,FCLGA1200,84.26,84.26,125,September 26 2020,NVIDIA GeForce RTX 3080,2002,1300,52,2055,1,Approved ,27.21.14.5638,1300,45683,EVGA Corporation,10240,228.27,175.79,64-bit Windows 10 (10.0.18363),16384,4398,32050,"1,024 GB XPG GAMMIX S11 Pro",bgm_37
Fire Strike,1.1,11795,54.86,5002,8,14,Intel,26760,Core i9-9900KF Processor,FCLGA1151,84.95,84.95,95,September 30 2020,NVIDIA GeForce RTX 3080,1950,1250,71,2025,1,Approved ,27.21.14.5655,1250,43815,ZOTAC,10240,218.44,168.9,64-bit Windows 10 (10.0.19041),16384,4000,32050,500 GB Samsung SSD 970 EVO Plus 500GB,@ SPIKE @
Fire Strike,1.1,10873,50.57,4991,8,14,Intel,25472,Core i9-9900KS Processor,FCLGA1151,80.86,80.86,127,September 24 2020,NVIDIA GeForce RTX 3080,2034,1313,45,2100,1,Approved ,27.21.14.5638,1313,46529,"Asustek Computer, Inc.",10240,232.54,179.02,64-bit Windows 10 (10.0.19041),16384,4388,32046,"1,024 GB ADATA SX8200PNP",osnet0
Fire Strike,1.1,10169,47.3,5002,10,14,Intel,30701,Core i9-10900K Processor,FCLGA1200,97.47,97.47,125,September 28 2020,NVIDIA GeForce RTX 3080,2017,1275,58,2085,1,Approved ,27.21.14.5655,1275,45484,"Asustek Computer, Inc.",10240,227.12,175.12,64-bit Windows 10 (10.0.19041),16384,4500,32042,256 GB SAMSUNG MZVLB256HBHQ-00000,Show and Prove
Fire Strike,1.1,11762,54.71,5002,8,14,Intel,26785,Core i9-9900KF Processor,FCLGA1151,85.03,85.03,95,September 28 2020,NVIDIA GeForce RTX 3080,1944,1250,70,2025,1,Approved ,27.21.14.5655,1250,43844,ZOTAC,10240,218.6,169.0,64-bit Windows 10 (10.0.19041),16384,4000,32042,500 GB Samsung SSD 970 EVO Plus 500GB,@ SPIKE @
Fire Strike,1.1,10806,50.26,5002,10,14,Intel,29693,Core i9-10900KF Processor,FCLGA1200,94.26,94.26,125,September 22 2020,NVIDIA GeForce RTX 3080,1997,1188,56,2040,1,Approved ,27.21.14.5638,1188,44367,"Asustek Computer, Inc.",10240,221.23,171.01,64-bit Windows 10 (10.0.19041),16384,4200,32040,512 GB SAMSUNG MZVLB512HBJQ-00000,0209kwon
Fire Strike,1.1,11984,55.74,5103,8,14,Intel,26649,Core i7-10700K Processor,FCLGA1200,84.6,84.6,125,September 22 2020,NVIDIA GeForce RTX 3080,2043,1324,65,2085,1,Approved ,27.21.14.5638,1313,43511,"Micro-Star International Co ., Ltd.",10240,216.86,167.77,64-bit Windows 10 (10.0.19041),16384,EVO,32040,250 GB Samsung SSD 850 EVO 250GB,Taubenstein
